,position,driver_number,date,session_key,meeting_key
3655,11,81,2023-07-30T13:04:24.051000+00:00,9141,1216
3656,11,63,2023-07-30T13:04:24.207000+00:00,9141,1216
3657,12,81,2023-07-30T13:04:24.207000+00:00,9141,1216
3658,14,10,2023-07-30T13:04:24.707000+00:00,9141,1216
3659,12,77,2023-07-30T13:04:24.707000+00:00,9141,1216
3660,13,81,2023-07-30T13:04:24.707000+00:00,9141,1216
3661,15,10,2023-07-30T13:04:25.207000+00:00,9141,1216
3662,17,20,2023-07-30T13:04:25.207000+00:00,9141,1216
3663,13,24,2023-07-30T13:04:25.207000+00:00,9141,1216
3664,16,31,2023-07-30T13:04:25.207000+00:00,9141,1216
3665,14,81,2023-07-30T13:04:25.207000+00:00,9141,1216
3666,16,10,2023-07-30T13:04:25.535000+00:00,9141,1216
3667,14,31,2023-07-30T13:04:25.535000+00:00,9141,1216
3668,15,81,2023-07-30T13:04:25.535000+00:00,9141,1216
3669,15,2,2023-07-30T13:04:25.863000+00:00,9141,1216
3670,17,10,2023-07-30T13:04:25.863000+00:00,9141,1216
3671,18,20,2023-07-30T13:04:25.863000+00:00,9141,1216
3672,16,81,2023-07-30T13:04:25.863000+00:00,9141,1216
3673,16,10,2023-07-30T13:04:26.691000+00:00,9141,1216
3674,17,81,2023-07-30T13:04:26.691000+00:00,9141,1216
3675,17,20,2023-07-30T13:04:26.926000+00:00,9141,1216
3676,18,81,2023-07-30T13:04:26.926000+00:00,9141,1216
3677,20,3,2023-07-30T13:04:27.332000+00:00,9141,1216
3678,18,27,2023-07-30T13:04:27.332000+00:00,9141,1216
3679,19,81,2023-07-30T13:04:27.332000+00:00,9141,1216
3680,19,3,2023-07-30T13:04:27.504000+00:00,9141,1216
3681,20,81,2023-07-30T13:04:27.504000+00:00,9141,1216
3682,4,1,2023-07-30T13:05:41.722000+00:00,9141,1216
3683,5,55,2023-07-30T13:05:41.722000+00:00,9141,1216
3684,14,24,2023-07-30T13:05:47.940000+00:00,9141,1216
3685,13,31,2023-07-30T13:05:47.940000+00:00,9141,1216
3686,18,20,2023-07-30T13:05:49.362000+00:00,9141,1216
3687,17,27,2023-07-30T13:05:49.362000+00:00,9141,1216
3688,10,18,2023-07-30T13:07:41.298000+00:00,9141,1216
3689,9,23,2023-07-30T13:07:41.298000+00:00,9141,1216
3690,8,4,2023-07-30T13:09:34.203000+00:00,9141,1216
3691,7,22,2023-07-30T13:09:34.203000+00:00,9141,1216
3692,12,31,2023-07-30T13:09:37.141000+00:00,9141,1216
3693,13,77,2023-07-30T13:09:37.141000+00:00,9141,1216
3694,14,2,2023-07-30T13:09:38.656000+00:00,9141,1216
3695,15,24,2023-07-30T13:09:38.656000+00:00,9141,1216
3696,5,14,2023-07-30T13:11:26.702000+00:00,9141,1216
3697,6,55,2023-07-30T13:11:26.702000+00:00,9141,1216
3698,9,4,2023-07-30T13:11:30.186000+00:00,9141,1216
3699,8,23,2023-07-30T13:11:30.186000+00:00,9141,1216
3700,10,4,2023-07-30T13:11:30.858000+00:00,9141,1216
3701,9,18,2023-07-30T13:11:30.858000+00:00,9141,1216
3702,13,2,2023-07-30T13:11:32.733000+00:00,9141,1216
3703,14,77,2023-07-30T13:11:32.733000+00:00,9141,1216
3704,6,22,2023-07-30T13:13:23.388000+00:00,9141,1216
3705,7,55,2023-07-30T13:13:23.388000+00:00,9141,1216
3706,7,23,2023-07-30T13:13:25.857000+00:00,9141,1216
3707,8,55,2023-07-30T13:13:25.857000+00:00,9141,1216
3708,11,4,2023-07-30T13:13:26.935000+00:00,9141,1216
3709,10,63,2023-07-30T13:13:26.935000+00:00,9141,1216
3710,12,4,2023-07-30T13:13:27.998000+00:00,9141,1216
3711,11,31,2023-07-30T13:13:27.998000+00:00,9141,1216
3712,12,2,2023-07-30T13:13:28.529000+00:00,9141,1216
3713,13,4,2023-07-30T13:13:28.529000+00:00,9141,1216
3714,14,4,2023-07-30T13:13:28.873000+00:00,9141,1216
3715,13,77,2023-07-30T13:13:28.873000+00:00,9141,1216
3716,15,4,2023-07-30T13:13:29.529000+00:00,9141,1216
3717,14,10,2023-07-30T13:13:29.529000+00:00,9141,1216
3718,16,24,2023-07-30T13:13:29.529000+00:00,9141,1216
3719,16,4,2023-07-30T13:13:29.951000+00:00,9141,1216
3720,15,24,2023-07-30T13:13:29.951000+00:00,9141,1216
3721,17,4,2023-07-30T13:13:30.419000+00:00,9141,1216
3722,16,27,2023-07-30T13:13:30.419000+00:00,9141,1216
3723,3,1,2023-07-30T13:15:04.668000+00:00,9141,1216
3724,4,44,2023-07-30T13:15:04.668000+00:00,9141,1216
3725,8,18,2023-07-30T13:15:21.715000+00:00,9141,1216
3726,9,55,2023-07-30T13:15:21.715000+00:00,9141,1216
3727,10,55,2023-07-30T13:15:22.996000+00:00,9141,1216
3728,9,63,2023-07-30T13:15:22.996000+00:00,9141,1216
3729,11,2,2023-07-30T13:15:24.449000+00:00,9141,1216
3730,12,31,2023-07-30T13:15:24.449000+00:00,9141,1216
3731,12,10,2023-07-30T13:15:25.153000+00:00,9141,1216
3732,13,31,2023-07-30T13:15:25.153000+00:00,9141,1216
3733,14,77,2023-07-30T13:15:25.153000+00:00,9141,1216
3734,13,24,2023-07-30T13:15:25.715000+00:00,9141,1216
3735,14,31,2023-07-30T13:15:25.715000+00:00,9141,1216
3736,15,77,2023-07-30T13:15:25.715000+00:00,9141,1216
3737,14,27,2023-07-30T13:15:26.324000+00:00,9141,1216
3738,15,31,2023-07-30T13:15:26.324000+00:00,9141,1216
3739,16,77,2023-07-30T13:15:26.324000+00:00,9141,1216
3740,7,18,2023-07-30T13:17:16.058000+00:00,9141,1216
3741,8,23,2023-07-30T13:17:16.058000+00:00,9141,1216
3742,9,23,2023-07-30T13:17:16.776000+00:00,9141,1216
3743,8,63,2023-07-30T13:17:16.776000+00:00,9141,1216
3744,10,2,2023-07-30T13:17:19.839000+00:00,9141,1216
3745,11,55,2023-07-30T13:17:19.839000+00:00,9141,1216
3746,11,10,2023-07-30T13:17:20.620000+00:00,9141,1216
3747,12,55,2023-07-30T13:17:20.620000+00:00,9141,1216
3748,14,24,2023-07-30T13:17:21.933000+00:00,9141,1216
3749,12,27,2023-07-30T13:17:21.933000+00:00,9141,1216
3750,13,55,2023-07-30T13:17:21.933000+00:00,9141,1216
3751,18,4,2023-07-30T13:17:33.120000+00:00,9141,1216
3752,15,20,2023-07-30T13:17:33.120000+00:00,9141,1216
3753,16,31,2023-07-30T13:17:33.120000+00:00,9141,1216
3754,17,77,2023-07-30T13:17:33.120000+00:00,9141,1216
3755,16,4,2023-07-30T13:17:33.823000+00:00,9141,1216
3756,17,31,2023-07-30T13:17:33.823000+00:00,9141,1216
3757,18,77,2023-07-30T13:17:33.823000+00:00,9141,1216
3758,18,3,2023-07-30T13:17:35.417000+00:00,9141,1216
3759,19,77,2023-07-30T13:17:35.417000+00:00,9141,1216
3760,11,2,2023-07-30T13:19:14.588000+00:00,9141,1216
3761,9,10,2023-07-30T13:19:14.588000+00:00,9141,1216
3762,10,23,2023-07-30T13:19:14.588000+00:00,9141,1216
3763,12,2,2023-07-30T13:19:16.681000+00:00,9141,1216
3764,11,23,2023-07-30T13:19:16.681000+00:00,9141,1216
3765,10,27,2023-07-30T13:19:16.681000+00:00,9141,1216
3766,11,2,2023-07-30T13:19:18.712000+00:00,9141,1216
3767,12,23,2023-07-30T13:19:18.712000+00:00,9141,1216
3768,12,20,2023-07-30T13:19:25.759000+00:00,9141,1216
3769,13,23,2023-07-30T13:19:25.759000+00:00,9141,1216
3770,15,24,2023-07-30T13:19:25.759000+00:00,9141,1216
3771,14,55,2023-07-30T13:19:25.759000+00:00,9141,1216
3772,17,4,2023-07-30T13:19:26.806000+00:00,9141,1216
3773,16,24,2023-07-30T13:19:26.806000+00:00,9141,1216
3774,14,31,2023-07-30T13:19:26.806000+00:00,9141,1216
3775,15,55,2023-07-30T13:19:26.806000+00:00,9141,1216
3776,15,4,2023-07-30T13:19:27.587000+00:00,9141,1216
3777,17,24,2023-07-30T13:19:27.587000+00:00,9141,1216
3778,16,55,2023-07-30T13:19:27.587000+00:00,9141,1216
3779,16,3,2023-07-30T13:19:28.369000+00:00,9141,1216
3780,18,24,2023-07-30T13:19:28.369000+00:00,9141,1216
3781,17,55,2023-07-30T13:19:28.369000+00:00,9141,1216
3782,19,24,2023-07-30T13:19:28.681000+00:00,9141,1216
3783,18,55,2023-07-30T13:19:28.681000+00:00,9141,1216
3784,17,77,2023-07-30T13:19:28.681000+00:00,9141,1216
3785,2,1,2023-07-30T13:20:41.430000+00:00,9141,1216
3786,3,16,2023-07-30T13:20:41.430000+00:00,9141,1216
3787,12,2,2023-07-30T13:21:17.961000+00:00,9141,1216
3788,13,20,2023-07-30T13:21:17.961000+00:00,9141,1216
3789,11,23,2023-07-30T13:21:17.961000+00:00,9141,1216
3790,13,2,2023-07-30T13:21:19.539000+00:00,9141,1216
3791,12,20,2023-07-30T13:21:19.539000+00:00,9141,1216
3792,14,2,2023-07-30T13:21:19.883000+00:00,9141,1216
3793,13,31,2023-07-30T13:21:19.883000+00:00,9141,1216
3794,15,2,2023-07-30T13:21:20.867000+00:00,9141,1216
3795,14,4,2023-07-30T13:21:20.867000+00:00,9141,1216
3796,16,2,2023-07-30T13:21:21.742000+00:00,9141,1216
3797,15,3,2023-07-30T13:21:21.742000+00:00,9141,1216
3798,17,2,2023-07-30T13:21:22.195000+00:00,9141,1216
3799,16,77,2023-07-30T13:21:22.195000+00:00,9141,1216
3800,18,2,2023-07-30T13:21:24.664000+00:00,9141,1216
3801,17,55,2023-07-30T13:21:24.664000+00:00,9141,1216
3802,19,2,2023-07-30T13:21:25.149000+00:00,9141,1216
3803,18,24,2023-07-30T13:21:25.149000+00:00,9141,1216
3804,6,18,2023-07-30T13:22:57.648000+00:00,9141,1216
3805,7,22,2023-07-30T13:22:57.648000+00:00,9141,1216
3806,8,22,2023-07-30T13:22:58.648000+00:00,9141,1216
3807,7,63,2023-07-30T13:22:58.648000+00:00,9141,1216
3808,8,10,2023-07-30T13:23:01.569000+00:00,9141,1216
3809,9,22,2023-07-30T13:23:01.569000+00:00,9141,1216
3810,10,22,2023-07-30T13:23:06.710000+00:00,9141,1216
3811,9,27,2023-07-30T13:23:06.710000+00:00,9141,1216
3812,11,22,2023-07-30T13:23:09.741000+00:00,9141,1216
3813,10,23,2023-07-30T13:23:09.741000+00:00,9141,1216
3814,13,20,2023-07-30T13:23:12.132000+00:00,9141,1216
3815,12,31,2023-07-30T13:23:12.132000+00:00,9141,1216
3816,14,3,2023-07-30T13:23:14.741000+00:00,9141,1216
3817,15,4,2023-07-30T13:23:14.741000+00:00,9141,1216
3818,6,14,2023-07-30T13:24:51.568000+00:00,9141,1216
3819,5,18,2023-07-30T13:24:51.568000+00:00,9141,1216
3820,7,14,2023-07-30T13:24:52.693000+00:00,9141,1216
3821,6,63,2023-07-30T13:24:52.693000+00:00,9141,1216
3822,7,10,2023-07-30T13:24:55.396000+00:00,9141,1216
3823,8,14,2023-07-30T13:24:55.396000+00:00,9141,1216
3824,9,14,2023-07-30T13:25:00.990000+00:00,9141,1216
3825,8,27,2023-07-30T13:25:00.990000+00:00,9141,1216
3826,10,22,2023-07-30T13:25:02.256000+00:00,9141,1216
3827,11,23,2023-07-30T13:25:02.256000+00:00,9141,1216
3828,17,24,2023-07-30T13:25:11.677000+00:00,9141,1216
3829,18,55,2023-07-30T13:25:11.677000+00:00,9141,1216
3830,8,14,2023-07-30T13:26:53.129000+00:00,9141,1216
3831,9,27,2023-07-30T13:26:53.129000+00:00,9141,1216
3832,9,22,2023-07-30T13:26:56.535000+00:00,9141,1216
3833,10,27,2023-07-30T13:26:56.535000+00:00,9141,1216
3834,10,23,2023-07-30T13:26:57.520000+00:00,9141,1216
3835,11,27,2023-07-30T13:26:57.520000+00:00,9141,1216
3836,12,27,2023-07-30T13:26:58.332000+00:00,9141,1216
3837,11,31,2023-07-30T13:26:58.332000+00:00,9141,1216
3838,1,1,2023-07-30T13:28:12.144000+00:00,9141,1216
3839,2,11,2023-07-30T13:28:12.144000+00:00,9141,1216
3840,12,20,2023-07-30T13:28:55.065000+00:00,9141,1216
3841,13,27,2023-07-30T13:28:55.065000+00:00,9141,1216
3842,13,3,2023-07-30T13:28:55.737000+00:00,9141,1216
3843,14,27,2023-07-30T13:28:55.737000+00:00,9141,1216
3844,14,4,2023-07-30T13:28:56.425000+00:00,9141,1216
3845,15,27,2023-07-30T13:28:56.425000+00:00,9141,1216
3846,16,27,2023-07-30T13:28:56.847000+00:00,9141,1216
3847,15,77,2023-07-30T13:28:56.847000+00:00,9141,1216
3848,16,24,2023-07-30T13:28:58.675000+00:00,9141,1216
3849,17,27,2023-07-30T13:28:58.675000+00:00,9141,1216
3850,18,27,2023-07-30T13:29:03.800000+00:00,9141,1216
3851,17,55,2023-07-30T13:29:03.800000+00:00,9141,1216
3852,18,2,2023-07-30T13:29:04.534000+00:00,9141,1216
3853,19,27,2023-07-30T13:29:04.534000+00:00,9141,1216
3854,15,4,2023-07-30T13:30:50.549000+00:00,9141,1216
3855,14,77,2023-07-30T13:30:50.549000+00:00,9141,1216
3856,2,1,2023-07-30T13:32:12.173000+00:00,9141,1216
3857,1,11,2023-07-30T13:32:12.173000+00:00,9141,1216
3858,8,10,2023-07-30T13:32:30.516000+00:00,9141,1216
3859,6,14,2023-07-30T13:32:30.516000+00:00,9141,1216
3860,7,63,2023-07-30T13:32:30.516000+00:00,9141,1216
3861,5,14,2023-07-30T13:34:23.171000+00:00,9141,1216
3862,6,18,2023-07-30T13:34:23.171000+00:00,9141,1216
3863,11,23,2023-07-30T13:34:33.859000+00:00,9141,1216
3864,10,31,2023-07-30T13:34:33.859000+00:00,9141,1216
3865,16,4,2023-07-30T13:34:41.874000+00:00,9141,1216
3866,15,24,2023-07-30T13:34:41.874000+00:00,9141,1216
3867,17,2,2023-07-30T13:34:49.046000+00:00,9141,1216
3868,18,55,2023-07-30T13:34:49.046000+00:00,9141,1216
3869,18,27,2023-07-30T13:34:49.233000+00:00,9141,1216
3870,19,55,2023-07-30T13:34:49.233000+00:00,9141,1216
3871,1,1,2023-07-30T13:35:54.139000+00:00,9141,1216
3872,2,11,2023-07-30T13:35:54.139000+00:00,9141,1216
3873,7,18,2023-07-30T13:36:19.467000+00:00,9141,1216
3874,6,63,2023-07-30T13:36:19.467000+00:00,9141,1216
3875,18,2,2023-07-30T13:38:37.012000+00:00,9141,1216
3876,17,4,2023-07-30T13:38:37.012000+00:00,9141,1216
3877,16,27,2023-07-30T13:38:37.012000+00:00,9141,1216
3878,17,2,2023-07-30T13:38:39.012000+00:00,9141,1216
3879,18,4,2023-07-30T13:38:39.012000+00:00,9141,1216
3880,19,4,2023-07-30T13:38:44.528000+00:00,9141,1216
3881,18,55,2023-07-30T13:38:44.528000+00:00,9141,1216
3882,7,10,2023-07-30T13:40:12.667000+00:00,9141,1216
3883,8,18,2023-07-30T13:40:12.667000+00:00,9141,1216
3884,18,4,2023-07-30T13:40:39.620000+00:00,9141,1216
3885,19,55,2023-07-30T13:40:39.620000+00:00,9141,1216
3886,9,18,2023-07-30T13:42:10.166000+00:00,9141,1216
3887,8,22,2023-07-30T13:42:10.166000+00:00,9141,1216
3888,10,18,2023-07-30T13:42:14.978000+00:00,9141,1216
3889,9,31,2023-07-30T13:42:14.978000+00:00,9141,1216
3890,11,18,2023-07-30T13:42:15.853000+00:00,9141,1216
3891,10,23,2023-07-30T13:42:15.853000+00:00,9141,1216
3892,12,18,2023-07-30T13:44:15.087000+00:00,9141,1216
3893,11,20,2023-07-30T13:44:15.087000+00:00,9141,1216
3894,12,3,2023-07-30T13:44:17.415000+00:00,9141,1216
3895,13,18,2023-07-30T13:44:17.415000+00:00,9141,1216
3896,14,18,2023-07-30T13:44:17.837000+00:00,9141,1216
3897,13,77,2023-07-30T13:44:17.837000+00:00,9141,1216
3898,15,18,2023-07-30T13:44:18.649000+00:00,9141,1216
3899,14,24,2023-07-30T13:44:18.649000+00:00,9141,1216
3900,16,18,2023-07-30T13:44:19.836000+00:00,9141,1216
3901,15,27,2023-07-30T13:44:19.836000+00:00,9141,1216
3902,16,2,2023-07-30T13:44:24.977000+00:00,9141,1216
3903,17,18,2023-07-30T13:44:24.977000+00:00,9141,1216
3904,17,4,2023-07-30T13:44:25.211000+00:00,9141,1216
3905,18,18,2023-07-30T13:44:25.211000+00:00,9141,1216
3906,6,10,2023-07-30T13:46:03.523000+00:00,9141,1216
3907,7,63,2023-07-30T13:46:03.523000+00:00,9141,1216
3908,7,22,2023-07-30T13:46:03.913000+00:00,9141,1216
3909,8,63,2023-07-30T13:46:03.913000+00:00,9141,1216
3910,9,23,2023-07-30T13:46:07.367000+00:00,9141,1216
3911,10,31,2023-07-30T13:46:07.367000+00:00,9141,1216
3912,13,3,2023-07-30T13:46:14.054000+00:00,9141,1216
3913,12,77,2023-07-30T13:46:14.054000+00:00,9141,1216
3914,14,3,2023-07-30T13:46:17.320000+00:00,9141,1216
3915,13,24,2023-07-30T13:46:17.320000+00:00,9141,1216
3916,15,3,2023-07-30T13:46:17.663000+00:00,9141,1216
3917,14,27,2023-07-30T13:46:17.663000+00:00,9141,1216
3918,17,2,2023-07-30T13:46:18.882000+00:00,9141,1216
3919,16,3,2023-07-30T13:46:18.882000+00:00,9141,1216
3920,15,4,2023-07-30T13:46:18.882000+00:00,9141,1216
3921,16,2,2023-07-30T13:46:20.570000+00:00,9141,1216
3922,17,3,2023-07-30T13:46:20.570000+00:00,9141,1216
3923,7,10,2023-07-30T13:47:58.772000+00:00,9141,1216
3924,6,22,2023-07-30T13:47:58.772000+00:00,9141,1216
3925,8,10,2023-07-30T13:48:03.568000+00:00,9141,1216
3926,10,23,2023-07-30T13:48:03.568000+00:00,9141,1216
3927,7,31,2023-07-30T13:48:03.568000+00:00,9141,1216
3928,9,63,2023-07-30T13:48:03.568000+00:00,9141,1216
3929,9,20,2023-07-30T13:48:06.584000+00:00,9141,1216
3930,11,23,2023-07-30T13:48:06.584000+00:00,9141,1216
3931,10,63,2023-07-30T13:48:06.584000+00:00,9141,1216
3932,10,23,2023-07-30T13:48:06.771000+00:00,9141,1216
3933,11,63,2023-07-30T13:48:06.771000+00:00,9141,1216
3934,12,63,2023-07-30T13:48:08.646000+00:00,9141,1216
3935,11,77,2023-07-30T13:48:08.646000+00:00,9141,1216
3936,14,24,2023-07-30T13:48:10.928000+00:00,9141,1216
3937,12,27,2023-07-30T13:48:10.928000+00:00,9141,1216
3938,13,63,2023-07-30T13:48:10.928000+00:00,9141,1216
3939,13,4,2023-07-30T13:48:11.443000+00:00,9141,1216
3940,15,24,2023-07-30T13:48:11.443000+00:00,9141,1216
3941,14,63,2023-07-30T13:48:11.443000+00:00,9141,1216
3942,14,24,2023-07-30T13:48:13.006000+00:00,9141,1216
3943,15,63,2023-07-30T13:48:13.006000+00:00,9141,1216
3944,18,3,2023-07-30T13:48:18.396000+00:00,9141,1216
3945,17,18,2023-07-30T13:48:18.396000+00:00,9141,1216
3946,9,10,2023-07-30T13:50:00.973000+00:00,9141,1216
3947,8,20,2023-07-30T13:50:00.973000+00:00,9141,1216
3948,9,4,2023-07-30T13:50:04.270000+00:00,9141,1216
3949,10,10,2023-07-30T13:50:04.270000+00:00,9141,1216
3950,11,23,2023-07-30T13:50:04.270000+00:00,9141,1216
3951,13,27,2023-07-30T13:50:04.270000+00:00,9141,1216
3952,12,77,2023-07-30T13:50:04.270000+00:00,9141,1216
3953,11,10,2023-07-30T13:50:04.801000+00:00,9141,1216
3954,12,23,2023-07-30T13:50:04.801000+00:00,9141,1216
3955,15,24,2023-07-30T13:50:04.801000+00:00,9141,1216
3956,14,27,2023-07-30T13:50:04.801000+00:00,9141,1216
3957,10,63,2023-07-30T13:50:04.801000+00:00,9141,1216
3958,13,77,2023-07-30T13:50:04.801000+00:00,9141,1216
3959,12,10,2023-07-30T13:50:06.676000+00:00,9141,1216
3960,13,23,2023-07-30T13:50:06.676000+00:00,9141,1216
3961,11,77,2023-07-30T13:50:06.676000+00:00,9141,1216
3962,13,10,2023-07-30T13:50:07.614000+00:00,9141,1216
3963,14,23,2023-07-30T13:50:07.614000+00:00,9141,1216
3964,12,24,2023-07-30T13:50:07.614000+00:00,9141,1216
3965,15,27,2023-07-30T13:50:07.614000+00:00,9141,1216
3966,14,10,2023-07-30T13:50:08.208000+00:00,9141,1216
3967,15,23,2023-07-30T13:50:08.208000+00:00,9141,1216
3968,13,27,2023-07-30T13:50:08.208000+00:00,9141,1216
3969,17,2,2023-07-30T13:50:09.786000+00:00,9141,1216
3970,15,10,2023-07-30T13:50:09.786000+00:00,9141,1216
3971,14,18,2023-07-30T13:50:09.786000+00:00,9141,1216
3972,16,23,2023-07-30T13:50:09.786000+00:00,9141,1216
3973,16,10,2023-07-30T13:50:13.129000+00:00,9141,1216
3974,15,23,2023-07-30T13:50:13.129000+00:00,9141,1216
3975,16,2,2023-07-30T13:50:13.833000+00:00,9141,1216
3976,17,10,2023-07-30T13:50:13.833000+00:00,9141,1216
3977,7,22,2023-07-30T13:51:54.831000+00:00,9141,1216
3978,6,31,2023-07-30T13:51:54.831000+00:00,9141,1216
3979,10,4,2023-07-30T13:51:55.363000+00:00,9141,1216
3980,9,20,2023-07-30T13:51:55.363000+00:00,9141,1216
3981,8,22,2023-07-30T13:51:55.363000+00:00,9141,1216
3982,7,63,2023-07-30T13:51:55.363000+00:00,9141,1216
3983,8,4,2023-07-30T13:51:56.613000+00:00,9141,1216
3984,10,20,2023-07-30T13:51:56.613000+00:00,9141,1216
3985,9,22,2023-07-30T13:51:56.613000+00:00,9141,1216
3986,9,20,2023-07-30T13:51:59.253000+00:00,9141,1216
3987,10,22,2023-07-30T13:51:59.253000+00:00,9141,1216
3988,10,18,2023-07-30T13:52:01.519000+00:00,9141,1216
3989,11,22,2023-07-30T13:52:01.519000+00:00,9141,1216
3990,13,24,2023-07-30T13:52:01.519000+00:00,9141,1216
3991,14,27,2023-07-30T13:52:01.519000+00:00,9141,1216
3992,12,77,2023-07-30T13:52:01.519000+00:00,9141,1216
3993,12,23,2023-07-30T13:52:04.550000+00:00,9141,1216
3994,14,24,2023-07-30T13:52:04.550000+00:00,9141,1216
3995,15,27,2023-07-30T13:52:04.550000+00:00,9141,1216
3996,13,77,2023-07-30T13:52:04.550000+00:00,9141,1216
3997,17,2,2023-07-30T13:52:05.159000+00:00,9141,1216
3998,13,10,2023-07-30T13:52:05.159000+00:00,9141,1216
3999,15,24,2023-07-30T13:52:05.159000+00:00,9141,1216
4000,16,27,2023-07-30T13:52:05.159000+00:00,9141,1216
4001,14,77,2023-07-30T13:52:05.159000+00:00,9141,1216
4002,14,24,2023-07-30T13:52:05.628000+00:00,9141,1216
4003,15,77,2023-07-30T13:52:05.628000+00:00,9141,1216
4004,18,2,2023-07-30T13:52:15.550000+00:00,9141,1216
4005,16,3,2023-07-30T13:52:15.550000+00:00,9141,1216
4006,17,27,2023-07-30T13:52:15.550000+00:00,9141,1216
4007,7,31,2023-07-30T13:53:46.783000+00:00,9141,1216
4008,6,63,2023-07-30T13:53:46.783000+00:00,9141,1216
4009,7,4,2023-07-30T13:53:48.299000+00:00,9141,1216
4010,8,31,2023-07-30T13:53:48.299000+00:00,9141,1216
4011,8,18,2023-07-30T13:53:52.815000+00:00,9141,1216
4012,10,20,2023-07-30T13:53:52.815000+00:00,9141,1216
4013,9,31,2023-07-30T13:53:52.815000+00:00,9141,1216
4014,11,20,2023-07-30T13:53:54.877000+00:00,9141,1216
4015,9,22,2023-07-30T13:53:54.877000+00:00,9141,1216
4016,10,31,2023-07-30T13:53:54.877000+00:00,9141,1216
4017,12,20,2023-07-30T13:53:56.096000+00:00,9141,1216
4018,10,23,2023-07-30T13:53:56.096000+00:00,9141,1216
4019,11,31,2023-07-30T13:53:56.096000+00:00,9141,1216
4020,11,10,2023-07-30T13:53:56.674000+00:00,9141,1216
4021,13,20,2023-07-30T13:53:56.674000+00:00,9141,1216
4022,12,31,2023-07-30T13:53:56.674000+00:00,9141,1216
4023,14,20,2023-07-30T13:54:02.033000+00:00,9141,1216
4024,15,24,2023-07-30T13:54:02.033000+00:00,9141,1216
4025,13,77,2023-07-30T13:54:02.033000+00:00,9141,1216
4026,17,3,2023-07-30T13:54:05.908000+00:00,9141,1216
4027,16,24,2023-07-30T13:54:05.908000+00:00,9141,1216
4028,15,27,2023-07-30T13:54:05.908000+00:00,9141,1216
4029,16,3,2023-07-30T13:54:07.439000+00:00,9141,1216
4030,17,24,2023-07-30T13:54:07.439000+00:00,9141,1216
4031,17,2,2023-07-30T13:54:09.767000+00:00,9141,1216
4032,18,24,2023-07-30T13:54:09.767000+00:00,9141,1216
4033,4,14,2023-07-30T13:57:07.687000+00:00,9141,1216
4034,5,44,2023-07-30T13:57:07.687000+00:00,9141,1216
4035,5,14,2023-07-30T13:58:58.186000+00:00,9141,1216
4036,4,44,2023-07-30T13:58:58.186000+00:00,9141,1216
4037,12,10,2023-07-30T13:59:33.467000+00:00,9141,1216
4038,11,31,2023-07-30T13:59:33.467000+00:00,9141,1216
4039,11,23,2023-07-30T14:01:25.216000+00:00,9141,1216
4040,10,31,2023-07-30T14:01:25.216000+00:00,9141,1216
4041,11,10,2023-07-30T14:05:12.463000+00:00,9141,1216
4042,12,23,2023-07-30T14:05:12.463000+00:00,9141,1216
4043,13,23,2023-07-30T14:07:06.712000+00:00,9141,1216
4044,12,77,2023-07-30T14:07:06.712000+00:00,9141,1216
4045,13,20,2023-07-30T14:07:09.243000+00:00,9141,1216
4046,14,23,2023-07-30T14:07:09.243000+00:00,9141,1216
4047,15,23,2023-07-30T14:07:10.493000+00:00,9141,1216
4048,14,27,2023-07-30T14:07:10.493000+00:00,9141,1216
4049,18,2,2023-07-30T14:07:14.509000+00:00,9141,1216
4050,17,24,2023-07-30T14:07:14.509000+00:00,9141,1216
4051,15,3,2023-07-30T14:09:04.570000+00:00,9141,1216
4052,16,23,2023-07-30T14:09:04.570000+00:00,9141,1216
4053,17,23,2023-07-30T14:09:06.476000+00:00,9141,1216
4054,16,24,2023-07-30T14:09:06.476000+00:00,9141,1216
4055,17,2,2023-07-30T14:09:13.648000+00:00,9141,1216
4056,18,23,2023-07-30T14:09:13.648000+00:00,9141,1216
4057,18,2,2023-07-30T14:11:06.084000+00:00,9141,1216
4058,17,23,2023-07-30T14:11:06.084000+00:00,9141,1216
4059,10,22,2023-07-30T14:16:21.112000+00:00,9141,1216
4060,9,31,2023-07-30T14:16:21.112000+00:00,9141,1216
4061,16,3,2023-07-30T14:18:31.251000+00:00,9141,1216
4062,15,24,2023-07-30T14:18:31.251000+00:00,9141,1216
4063,14,24,2023-07-30T14:20:23.188000+00:00,9141,1216
4064,15,27,2023-07-30T14:20:23.188000+00:00,9141,1216
4065,17,3,2023-07-30T14:20:25.188000+00:00,9141,1216
4066,15,23,2023-07-30T14:20:25.188000+00:00,9141,1216
4067,16,27,2023-07-30T14:20:25.188000+00:00,9141,1216
4068,9,18,2023-07-30T14:21:55.937000+00:00,9141,1216
4069,8,31,2023-07-30T14:21:55.937000+00:00,9141,1216
4070,14,20,2023-07-30T14:24:07.951000+00:00,9141,1216
4071,13,24,2023-07-30T14:24:07.951000+00:00,9141,1216
4072,15,20,2023-07-30T14:24:10.170000+00:00,9141,1216
4073,14,23,2023-07-30T14:24:10.170000+00:00,9141,1216
4074,16,3,2023-07-30T14:24:15.341000+00:00,9141,1216
